ID,Area,Sum_length,Density,Mean_price,Sum_Z,Mean_cy,Count_trans,POINT_X,POINT_Y
1670,2.25,2.6475,1.1767,0,1005,0,0,316888.833,3430575.811
4793,2.25,1.6582,0.737,0,1192,0,0,357475.395,3495175.065
5506,2.25,0,0,0,1540,0,0,346888.833,3510075.811
2042,2.25,2.3928,1.0635,6937.5,30881,0,0,334888.833,3438075.811
3799,2.25,6.1457,2.7314,2180,1631,0,0,378388.833,3474075.811
3784,2.25,13.6565,6.0696,0,65875,0,0,355888.833,3474075.811
1621,2.25,4.3103,1.9157,2300,29792,0,0,351388.833,3429075.811
4932,2.25,0.2944,0.1308,0,448,0,0,350095.5132,3498512.405
1017,2.25,3.5917,1.5963,0,1460,0,0,310007.1125,3416729.281
1896,2.25,13.1517,5.8452,3415.68,105509,0,0,331888.833,3435075.811
3547,2.25,5.8022,2.5788,0,2294,0,0,324388.833,3469575.811
533,2.25,10.1759,4.5226,0,2086,0,0,339388.833,3406575.811
2605,2.25,0,0,0,1445,0,0,315996.915,3450212.692
3210,2.25,20.152,8.9565,5173.34,131208,0,0,358888.833,3462075.811
2224,2.25,0,0,0,0,0,0,391834.7629,3441030.133
1172,2.25,5.9028,2.6235,0,39805,0,0,325888.833,3420075.811
1308,2.25,3.2173,1.4299,0,1052,0,0,313888.833,3423075.811
2342,2.25,8.3064,3.6917,6045,12979,0,0,352888.833,3444075.811
2491,2.25,12.4399,5.5288,6527.33,19303,0,0,360388.833,3447075.811
4236,2.25,1.0888,0.4839,0,1307,0,0,385888.833,3483075.811
1860,2.25,6.6535,2.9571,0,896,0,0,385888.833,3433575.811
2779,2.25,18.7974,8.3544,9761.24,182494,0,0,360388.833,3453075.811
1340,2.25,6.1113,2.7161,0,4918,0,0,361888.833,3423075.811
6081,2.25,0,0,0,1807,0,0,345386.296,3522073.214
5296,2.25,3.3223,1.4766,0,2030,0,0,355888.833,3505575.811
957,2.25,0,0,0,2172,0,0,327388.833,3415575.811
3360,2.25,16.817,7.4742,1690,27345,0,0,367888.833,3465075.811
813,2.25,2.0766,0.9229,0,4486,0,0,327388.833,3412575.811
1203,2.25,7.1065,3.1584,0,4386,0,0,372388.833,3420075.811
5151,2.25,3.8502,1.7112,0,1413,0,0,354388.833,3502575.811
5004,2.25,6.4433,2.8637,0,964,0,0,349889.488,3499576.948
5371,2.25,0.4729,0.2102,0,4755,0,0,360388.833,3507075.811
4168,2.25,3.5731,1.5881,0,1096,0,0,391888.833,3481575.811
1487,2.25,2.1127,0.939,0,7713,0,0,366388.833,3426075.811
2337,2.25,32.9853,14.6601,4625.95,124488,0,0,345388.833,3444075.811
1057,2.25,3.0059,1.336,0,3905,0,0,369388.833,3417075.811
6072,2.25,0,0,0,1401,0,0,331888.833,3522075.811
5868,2.25,1.7673,0.7855,0,525,0,0,349466.3447,3517446.541
5999,2.25,0,0,0,1453,0,0,330388.833,3520575.811
1746,2.25,15.3351,6.8156,0,1067,0,0,322888.833,3432075.811
854,2.25,0.2681,0.1192,0,0,0,0,388561.2667,3413203.395
4933,2.25,0,0,0,1413,0,0,351444.6268,3498141.453
3551,2.25,9.2332,4.1036,0,2570,0,0,330388.833,3469575.811
2271,2.25,2.4059,1.0693,0,1023,0,0,354388.833,3442575.811
4056,2.25,0.9613,0.4273,0,7522,0,0,331888.833,3480075.811
3734,2.25,0,0,0,492,0,0,388799.0877,3471863.522
3358,2.25,17.7432,7.8859,3300,28630,0,0,364888.833,3465075.811
1573,2.25,6.2072,2.7588,1600,1276,0,0,387388.833,3427575.811
1494,2.25,0.7557,0.3359,0,1859,0,0,376888.833,3426075.811
1543,2.25,0,0,0,2489,0,0,342388.833,3427575.811
800,2.25,3.7128,1.6501,0,1095,0,0,307958.226,3412702.739
601,2.25,8.9234,3.966,0,3101,0,0,333388.833,3408075.811
2487,2.25,16.0082,7.1148,0,9772,0,0,354388.833,3447075.811
2126,2.25,13.7068,6.0919,0,32588,0,0,352888.833,3439575.811
2205,2.25,2.197,0.9765,0,2976,0,0,363388.833,3441075.811
3637,2.25,12.6128,5.6057,3182.46,102465,0,0,351388.833,3471075.811
3629,2.25,3.1047,1.3798,0,2723,0,0,339388.833,3471075.811
5659,2.25,0.0151,0.0067,0,27,0,0,360415.2459,3512563.733
5230,2.25,0,0,0,1403,0,0,364888.833,3504075.811
5428,2.25,0,0,0,693,0,0,337977.3292,3508684.331
5377,2.25,1.5789,0.7017,0,0,0,0,369042.4683,3507715.808
4092,2.25,0,0,0,0,0,0,386454.8046,3480699.263
2137,2.25,7.9102,3.5157,0,5279,0,0,369388.833,3439575.811
2266,2.25,11.5457,5.1314,5529.7,55328,0,0,346888.833,3442575.811
6008,2.25,0,0,0,1112,0,0,343888.833,3520575.811
4378,2.25,0.8632,0.3837,0,1716,0,0,382888.833,3486075.811
994,2.25,2.0281,0.9014,0,664,0,0,382888.833,3415575.811
5500,2.25,0,0,0,1521,0,0,337888.833,3510075.811
1051,2.25,2.6519,1.1786,0,3393,0,0,360388.833,3417075.811
4805,2.25,1.0579,0.4702,0,2480,0,0,375388.833,3495075.811
3401,2.25,13.6436,6.0638,0,8338,0,0,321783.4126,3466507.705
1418,2.25,0.2159,0.096,0,1830,0,0,370888.833,3424575.811
3624,2.25,17.2413,7.6628,0,49976,0,0,331888.833,3471075.811
3411,2.25,15.423,6.8547,3496.79,32604,0,0,336388.833,3466575.811
2127,2.25,0,0,0,15106,0,0,354388.833,3439575.811
3765,2.25,1.1951,0.5312,0,2899,0,0,327388.833,3474075.811
6073,2.25,0,0,0,2440,0,0,333388.833,3522075.811
2433,2.25,5.7817,2.5696,0,17585,0,0,381388.833,3445575.811
3270,2.25,13.6183,6.0526,3812.39,64963,0,0,340888.833,3463575.811
1563,2.25,0,0,0,2572,0,0,372388.833,3427575.811
3275,2.25,15.2749,6.7888,6020,105090,93076,0,348388.833,3463575.811
5023,2.25,3.7957,1.687,0,1216,0,0,378362.3234,3499536.475
3126,2.25,19.113,8.4947,4066.76,56348,0,0,340888.833,3460575.811
175,2.25,1.221,0.5427,1150,0,0,0,342234.3569,3399186.934
5648,2.25,0.9988,0.4439,0,1337,0,0,343888.833,3513075.811
1912,2.25,1.2708,0.5648,0,0,0,0,355888.833,3435075.811
3927,2.25,3.8805,1.7247,3700,79355,0,0,354304.9543,3477036.493
1265,2.25,3.4211,1.5205,4466.67,2133,0,0,357388.833,3421575.811
1070,2.25,9.2539,4.1129,0,9587,0,0,388888.833,3417075.811
920,2.25,0.6372,0.2832,0,387,0,0,379878.1314,3414277.761
4676,2.25,0,0,0,1464,0,0,397887.4452,3492074.434
3590,2.25,3.192,1.4186,0,796,0,0,388888.833,3469575.811
3796,2.25,1.5329,0.6813,0,16777,0,0,373949.0017,3474155.16
1932,2.25,4.9206,2.1869,0,1434,0,0,385888.833,3435075.811
3770,2.25,6.5305,2.9024,2297.62,76030,0,0,334888.833,3474075.811
4388,2.25,0,0,0,38,0,0,397888.833,3486075.811
1676,2.25,3.6632,1.6281,0,3671,0,0,325888.833,3430575.811
2539,2.25,3.3039,1.4684,4882.31,1141,92452.2,0,324388.833,3448575.811
1995,2.25,3.932,1.7476,0,1276,0,0,372388.833,3436575.811
1115,2.25,8.112,3.6053,7335.25,2928,0,0,348388.833,3418575.811
4656,2.25,0.2567,0.1141,0,44499,0,0,367888.833,3492075.811
3657,2.25,6.2001,2.7556,0,2437,0,0,381388.833,3471075.811
5654,2.25,0,0,0,990,0,0,352888.9137,3513075.722
1858,2.25,8.7416,3.8851,0,772,0,0,382888.833,3433575.811
5517,2.25,0.7866,0.3496,0,191,0,0,363377.3821,3510349.471
2181,2.25,5.2557,2.3359,0,5197,0,0,327388.833,3441075.811
2632,2.25,19.2978,8.5768,5868.4,105512,95581,0,355888.833,3450075.811
760,2.25,0.9703,0.4313,0,1334,0,0,355888.833,3411075.811
5090,2.25,0,0,0,1558,0,0,370888.833,3501075.811
5588,2.25,0,0,0,108,0,0,361867.6342,3511483.651
3121,2.25,3.2429,1.4413,0,447,96288,0,333388.833,3460575.811
1036,2.25,5.8134,2.5837,0,3493,0,0,337888.833,3417075.811
3203,2.25,17.2714,7.6762,6219.1,179100,0,0,348388.833,3462075.811
3271,2.25,12.1288,5.3906,4312.31,123186,0,0,342388.833,3463575.811
606,2.25,4.8787,2.1683,0,3953,0,0,340888.833,3408075.811
2865,2.25,1.3889,0.6173,0,664,0,0,381381.3242,3454574.357
6222,2.25,0,0,0,883,0,0,340875.9652,3525063.458
3080,2.25,0.6053,0.269,0,297,0,0,379828.5496,3459022.661
3329,2.25,9.578,4.2569,0,23898,0,0,321821.4037,3465320.847
4451,2.25,4.8582,2.1592,0,1580,0,0,384388.833,3487575.811
1169,2.25,2.3877,1.0612,0,45808,0,0,321388.833,3420075.811
4674,2.25,0,0,0,1682,0,0,394888.833,3492075.811
3548,2.25,4.356,1.936,0,689,0,0,325888.833,3469575.811
1065,2.25,6.1653,2.7401,0,2821,0,0,381388.833,3417075.811
1672,2.25,6.9322,3.081,0,529,0,0,319888.833,3430575.811
1673,2.25,3.4905,1.5513,0,1023,0,0,321388.833,3430575.811
3419,2.25,2.0052,0.8912,3365.91,48215,0,0,348388.833,3466575.811
5930,2.25,4.932,2.192,0,1202,0,0,334888.833,3519075.811
1939,2.25,0,0,0,0,0,0,395967.7743,3434895.615
1385,2.25,8.3131,3.6947,0,813,0,0,321388.833,3424575.811
3414,2.25,3.9326,1.7478,5883.33,35460,0,0,340888.833,3466575.811
666,2.25,3.0001,1.3334,0,1430,0,0,322888.833,3409575.811
3919,2.25,3.0827,1.3701,0,53360,0,0,342388.833,3477075.811
2265,2.25,14.7847,6.571,4664.03,82992,0,0,345388.833,3442575.811
456,2.25,0,0,0,1769,0,0,331888.833,3405075.811
674,2.25,3.1423,1.3966,0,1064,0,0,334888.833,3409575.811
1533,2.25,6.7868,3.0164,0,1044,0,0,327388.833,3427575.811
1680,2.25,8.484,3.7706,0,2413,0,0,331888.833,3430575.811
4070,2.25,0,0,0,22770,0,0,352247.3434,3479440.306
3435,2.25,0.9182,0.4081,0,16913,0,0,372326.8753,3466501.27
1785,2.25,4.5042,2.0019,0,2407,0,0,381388.833,3432075.811
3404,2.25,3.2674,1.4522,0,15472,0,0,325888.833,3466575.811
753,2.25,0,0,0,3067,0,0,345388.833,3411075.811
6151,2.25,0,0,5601.09,856,0,0,342376.6808,3523556.15
4742,2.25,2.396,1.0649,7433.33,736,0,0,388888.833,3493575.811
3574,2.25,12.01,5.3378,3413.93,74357,0,0,364888.833,3469575.811
5214,2.25,0,0,0,580,0,0,341090.4737,3504439.063
3286,2.25,12.061,5.3604,5185.68,44627,0,0,364888.833,3463575.811
1897,2.25,14.7843,6.5708,5650,92970,0,0,333388.833,3435075.811
2563,2.25,13.4119,5.9608,7367.71,19748,6207.5,0,360388.833,3448575.811
243,2.25,6.8579,3.0479,0,39198,0,0,336388.833,3400575.811
2328,2.25,6.7654,3.0069,3567.65,1189,0,0,331888.833,3444075.811
3423,2.25,12.4048,5.5133,4963.02,110099,0,0,354388.833,3466575.811
4099,2.25,0,0,0,0,0,0,396171.5304,3480592.813
2138,2.25,3.6317,1.6141,0,867,0,0,370888.833,3439575.811
4872,2.25,0,0,0,1088,0,0,367888.833,3496575.811
1267,2.25,0,0,0,4836,0,0,360388.833,3421575.811
1111,2.25,5.5446,2.4643,0,5793,0,0,342388.833,3418575.811
3835,2.25,0,0,0,8773,0,0,324437.2672,3475541.462
668,2.25,1.501,0.6671,0,1363,0,0,325888.833,3409575.811
972,2.25,0,0,0,1855,0,0,349888.833,3415575.811
1403,2.25,0,0,0,2950,0,0,348388.833,3424575.811
2175,2.25,0,0,0,5738,0,0,318388.833,3441075.811
3349,2.25,20.3033,9.0237,4937.91,262918,0,0,351388.833,3465075.811
1359,2.25,0,0,0,2058,0,0,390388.833,3423075.811
1934,2.25,5.4806,2.4358,0,1251,0,0,388888.833,3435075.811
4868,2.25,3.4246,1.522,0,1094,0,0,361888.833,3496575.811
6218,2.25,0,0,0,727,0,0,334981.6688,3524640.119
816,2.25,2.8837,1.2816,0,1346,0,0,331888.833,3412575.811
6293,2.25,0,0,0,0,0,0,339336.0449,3526310.174
3130,2.25,28.3378,12.5946,5550,98680,0,0,346888.833,3460575.811
2982,2.25,11.3681,5.0525,4554.94,60998,0,0,340888.833,3457575.811
1102,2.25,10.7038,4.7572,0,3018,0,0,328888.833,3418575.811
2607,2.25,7.5033,3.3348,4208.57,215202,0,0,318388.833,3450075.811
2136,2.25,3.0001,1.3334,5167.24,2746,0,0,367888.833,3439575.811
3071,2.25,14.9249,6.6333,7412.77,147926,0,0,366388.833,3459075.811
2647,2.25,5.7826,2.57,5513.33,22753,0,0,378388.833,3450075.811
2531,2.25,4.0602,1.8045,0,474,0,0,313004.6973,3447936.059
4936,2.25,1.988,0.8836,0,1677,0,0,355888.833,3498075.811
2392,2.25,5.6892,2.5285,0,7854,0,0,319888.833,3445575.811
3654,2.25,3.2443,1.4419,0,843,0,0,377218.6025,3471664.206
4307,2.25,3.5942,1.5974,0,1716,0,0,384388.833,3484575.811
5786,2.25,0.3343,0.1486,0,907,0,0,334888.833,3516075.811
5219,2.25,5.2678,2.3412,0,16690,0,0,348388.833,3504075.811
2610,2.25,8.0108,3.5604,2953.13,15051,0,0,322888.833,3450075.811
5216,2.25,0,0,0,1664,0,0,343888.833,3504075.811
818,2.25,1.5022,0.6676,0,1443,0,0,334888.833,3412575.811
2979,2.25,5.6619,2.5164,0,451,0,0,336388.833,3457575.811
2770,2.25,25.6172,11.3854,8749.66,98073,0,0,346888.833,3453075.811
2708,2.25,9.3386,4.1505,7943.81,67747,0,0,361888.833,3451575.811
4449,2.25,2.1802,0.969,0,1716,0,0,381388.833,3487575.811
3044,2.25,5.3652,2.3845,0,4013,0,0,325888.833,3459075.811
3112,2.25,0.0025,0.0011,0,1206,248,0,319888.833,3460575.811
2243,2.25,6.5764,2.9228,0,1955,0,0,312388.833,3442575.811
5787,2.25,2.8675,1.2744,0,1595,0,0,336388.833,3516075.811
4729,2.25,4.7519,2.1119,0,15115,0,0,369388.833,3493575.811
1964,2.25,4.9392,2.1952,0,59598,0,0,325888.833,3436575.811
4273,2.25,0,0,0,647,0,0,333285.5655,3484187.725
5723,2.25,0,0,0,1631,0,0,348388.833,3514575.811
1053,2.25,3.6094,1.6042,0,2729,0,0,363388.833,3417075.811
1142,2.25,12.3662,5.4961,0,773,0,0,388888.833,3418575.811
3842,2.25,6.3435,2.8194,3114.33,38416,0,0,334888.833,3475575.811
1268,2.25,2.5414,1.1295,0,1825,0,0,361888.833,3421575.811
2559,2.25,16.4217,7.2985,0,39151,0,0,354388.833,3448575.811
2389,2.25,6.1798,2.7466,0,1363,0,0,315388.833,3445575.811
1846,2.25,8.5096,3.7821,4183.14,1747,0,0,364888.833,3433575.811
1560,2.25,0,0,0,1861,0,0,367888.833,3427575.811
2841,2.25,18.8423,8.3743,6047.77,113154,89419.4,0,345388.833,3454575.811
1401,2.25,0.0585,0.026,0,6819,0,0,345388.833,3424575.811
3872,2.25,0.2861,0.1272,0,54,0,0,379329.4478,3474917.736
1665,2.25,0.8341,0.3707,0,6688,0,0,309388.833,3430575.811
3204,2.25,11.8641,5.2729,5813.38,164939,0,0,349888.833,3462075.811
1827,2.25,6.0416,2.6852,0,964,0,0,336388.833,3433575.811
3422,2.25,5.0704,2.2535,4660.58,113626,0,0,352888.833,3466575.811
5233,2.25,0,0,0,2061,0,0,369404.9382,3504027.253
4242,2.25,0.4892,0.2174,0,686,0,0,394888.833,3483075.811
2574,2.25,9.1978,4.0879,0,534,0,0,376888.833,3448575.811
2131,2.25,3.4362,1.5272,0,0,0,0,360388.833,3439575.811
1668,2.25,0.3073,0.1366,0,3985,0,0,313888.833,3430575.811
1806,2.25,3.4474,1.5322,0,434,0,0,305314.49,3433898.376
4452,2.25,3.5063,1.5583,0,1005,0,0,385888.833,3487575.811
2135,2.25,4.5918,2.0408,3702.5,1434,0,0,366388.833,3439575.811
3643,2.25,4.7578,2.1146,5033.33,75036,0,0,360388.833,3471075.811
1478,2.25,3.7463,1.665,1800,50676,0,0,352888.833,3426075.811
1110,2.25,7.866,3.496,0,4286,0,0,340888.833,3418575.811
1565,2.25,3.3208,1.4759,0,4209,0,0,375388.833,3427575.811
999,2.25,5.0187,2.2305,2800,5464,0,0,390388.833,3415575.811
809,2.25,0.6279,0.2791,0,1883,0,0,321580.857,3412689.081
3007,2.25,10.2686,4.5638,4033.33,761,0,0,378388.833,3457575.811
836,2.25,0,0,0,252,0,0,361888.833,3412575.811
3191,2.25,9.2883,4.1281,3221.43,3935,0,0,330388.833,3462075.811
1778,2.25,3.8173,1.6966,0,1143,0,0,370888.833,3432075.811
5285,2.25,0,0,0,747,0,0,339827.1198,3505868.887
1712,2.25,0,0,0,3302,0,0,379888.833,3430575.811
5077,2.25,5.3272,2.3677,4966.67,2427,0,0,351388.833,3501075.811
4580,2.25,0,0,0,8,0,0,362402.6186,3491202.348
1119,2.25,3.9431,1.7525,0,2764,0,0,354388.833,3418575.811
4456,2.25,0,0,0,1051,0,0,391888.833,3487575.811
3498,2.25,7.6724,3.4099,15636.13,120365,0,0,358888.833,3468075.811
3855,2.25,18.2497,8.111,3458.33,68310,0,0,354388.833,3475575.811
170,2.25,3.6611,1.6271,0,14973,0,0,334888.833,3399075.811
1395,2.25,2.195,0.9756,0,15135,0,0,336388.833,3424575.811
3644,2.25,11.2046,4.9798,5066.67,64219,0,0,361888.833,3471075.811
2028,2.25,3.7342,1.6596,0,1535,0,0,313888.833,3438075.811
1315,2.25,4.5454,2.0202,0,15758,0,0,324388.833,3423075.811
1099,2.25,16.7141,7.4285,2600,19262,0,0,324388.833,3418575.811
3989,2.25,3.2492,1.4441,0,18874,0,0,339388.833,3478575.811
5154,2.25,0,0,0,2051,0,0,358888.833,3502575.811
3060,2.25,23.2707,10.3425,5837.52,148020,38655.26,0,349888.833,3459075.811
4954,2.25,0,0,0,1525,0,0,382883.3223,3498069.917
1200,2.25,7.0164,3.1184,0,2150,0,0,367888.833,3420075.811
4389,2.25,0,0,0,0,0,0,399388.833,3486075.811
1049,2.25,1.3609,0.6048,0,4028,0,0,357388.833,3417075.811
1281,2.25,3.933,1.748,0,9981,0,0,381388.833,3421575.811
4453,2.25,3.4124,1.5166,0,1645,0,0,387388.833,3487575.811
1272,2.25,4.0756,1.8114,0,593,0,0,367888.833,3421575.811
875,2.25,0,0,0,3987,0,0,312388.833,3414075.811
5940,2.25,1.9231,0.8547,0,478,0,0,349307.2847,3519399.015
1550,2.25,10.5706,4.6981,0,17613,0,0,352888.833,3427575.811
5508,2.25,1.7841,0.7929,0,1514,0,0,349888.833,3510075.811
538,2.25,2.0583,0.9148,0,4824,0,0,346888.833,3406575.811
1117,2.25,2.9351,1.3045,0,2928,0,0,351388.833,3418575.811
2274,2.25,2.8383,1.2614,0,0,0,0,358888.833,3442575.811
2176,2.25,2.4469,1.0875,0,2207,0,0,319888.833,3441075.811
3129,2.25,24.528,10.9013,6231.18,138966,0,0,345388.833,3460575.811
676,2.25,4.9838,2.215,6005.45,1411,0,0,337888.833,3409575.811
529,2.25,5.1205,2.2758,0,2107,0,0,333388.833,3406575.811
5223,2.25,3.8742,1.7219,0,2170,0,0,354388.833,3504075.811
3916,2.25,4.133,1.8369,0,1160,0,0,337888.833,3477075.811
5362,2.25,0,0,0,1578,0,0,346888.833,3507075.811
1776,2.25,0,0,0,1493,0,0,367888.833,3432075.811
1121,2.25,1.5193,0.6753,0,2553,0,0,357388.833,3418575.811
2277,2.25,4.9916,2.2185,0,645,0,0,363388.833,3442575.811
1197,2.25,11.3278,5.0346,0,4271,0,0,363388.833,3420075.811
1895,2.25,17.9259,7.9671,4506.67,170496,0,0,330388.833,3435075.811
5660,2.25,1.7194,0.7642,0,27,0,0,361209.4602,3512370.156
3359,2.25,17.0886,7.5949,8022,30642,0,0,366388.833,3465075.811
3141,2.25,13.5548,6.0244,5854.48,103668,0,0,363388.833,3460575.811
3188,2.25,5.6267,2.5008,0,37574,0,0,325888.833,3462075.811
3277,2.25,28.4324,12.6366,5154.9,174188,91075.25,0,351388.833,3463575.811
3711,2.25,6.9738,3.0994,0,69800,0,0,354388.833,3472575.811
1608,2.25,6.4379,2.8613,0,4857,0,0,331888.833,3429075.811
1764,2.25,9.9249,4.4111,3906.19,80721,0,0,349888.833,3432075.811
5789,2.25,3.2427,1.4412,0,2154,0,0,339388.833,3516075.811
101,2.25,6.6374,2.95,0,0,0,0,339372.533,3397755.035
615,2.25,1.9444,0.8642,0,18507,0,0,354365.3892,3408101.363
5148,2.25,6.8186,3.0305,0,8699,0,0,349888.833,3502575.811
4061,2.25,1.7346,0.7709,0,13459,0,0,339388.833,3480075.811
2766,2.25,7.5523,3.3566,0,46657,0,0,340888.833,3453075.811
2305,2.25,1.5062,0.6694,0,1737,0,0,297388.833,3444075.811
5010,2.25,1.5586,0.6927,0,1022,0,0,358888.833,3499575.811
2246,2.25,1.1772,0.5232,0,1022,0,0,316888.833,3442575.811
3483,2.25,13.4422,5.9743,2660.36,57807,0,0,336388.833,3468075.811
2004,2.25,4.6703,2.0757,2750,956,0,0,385888.833,3436575.811
5857,2.25,1.5011,0.6671,0,1142,0,0,333388.833,3517575.811
2701,2.25,20.278,9.0125,10071.22,122326,93422.64,0,351388.833,3451575.811
768,2.25,0,0,0,0,0,0,367175.0916,3411814.282
3331,2.25,8.0148,3.5621,2986.67,122650,0,0,324388.833,3465075.811
3570,2.25,6.884,3.0595,0,63497,0,0,358888.833,3469575.811
2904,2.25,9.7149,4.3177,5022.22,1758,0,0,331888.833,3456075.811
990,2.25,1.5202,0.6757,0,1847,0,0,376888.833,3415575.811
2345,2.25,9.4704,4.209,6756.29,7311,0,0,357388.833,3444075.811
2449,2.25,0,0,0,1074,0,0,297744.7852,3446472.519
2862,2.25,2.1152,0.9401,0,11461,0,0,376888.833,3454575.811
801,2.25,2.5521,1.1343,0,1169,0,0,309204.767,3413019.657
2097,2.25,0,0,0,1221,0,0,309388.833,3439575.811
4736,2.25,0.5928,0.2635,0,1144,0,0,379888.833,3493575.811
2781,2.25,41.0805,18.258,6377.83,149210,94497.78,0,363388.833,3453075.811
4651,2.25,0,0,0,16194,0,0,360814.3139,3492371.57
665,2.25,0,0,0,2146,0,0,321388.833,3409575.811
5568,2.25,0.4791,0.2129,0,34,0,0,332029.4446,3512148.829
1745,2.25,4.3623,1.9388,0,1191,0,0,321388.833,3432075.811
1219,2.25,13.0792,5.813,4383.33,9376,0,0,396388.833,3420075.811
3785,2.25,2.08,0.9244,4035.82,37840,0,0,357373.8255,3474062.812
1052,2.25,1.8945,0.842,0,1907,0,0,361888.833,3417075.811
4209,2.25,4.5925,2.0411,0,23398,0,0,345388.833,3483075.811
6291,2.25,0,0,0,64,0,0,336832.8028,3526056.695
4235,2.25,2.6726,1.1878,0,1634,0,0,384395.3043,3483100.104
1566,2.25,4.5366,2.0163,0,1378,0,0,376888.833,3427575.811
1490,2.25,0.2052,0.0912,0,2531,0,0,370888.833,3426075.811
3145,2.25,6.5696,2.9198,5431.25,64268,0,0,369388.833,3460575.811
1289,2.25,3.0322,1.3476,0,1400,0,0,393388.833,3421575.811
2577,2.25,15.9871,7.1054,3866.67,22882,0,0,381388.833,3448575.811
1600,2.25,11.1281,4.9458,0,1030,0,0,319888.833,3429075.811
5796,2.25,1.5407,0.6848,0,1362,0,0,349735.5266,3516000.268
2501,2.25,1.6238,0.7217,0,5721,0,0,375388.833,3447075.811
4801,2.25,0,0,0,6736,0,0,369388.833,3495075.811
1751,2.25,12.3028,5.4679,3800,102269,0,0,330388.833,3432075.811
3845,2.25,2.4247,1.0777,0,591,0,0,339388.833,3475575.811
2480,2.25,5.7456,2.5536,6119.91,82992,0,0,343888.833,3447075.811
2263,2.25,9.5521,4.2454,8688.89,56685,0,0,342388.833,3442575.811
1868,2.25,0,0,0,0,0,0,397231.4886,3432996.085
1030,2.25,4.0317,1.7919,2900,3277,0,0,328888.833,3417075.811
1987,2.25,11.8397,5.2621,3798.71,1533,0,0,360388.833,3436575.811
878,2.25,5.1429,2.2857,0,667,0,0,316275.3517,3414741.998
5441,2.25,1.6121,0.7165,500,1447,0,0,357388.833,3508575.811
1376,2.25,1.5877,0.7057,0,720,0,0,308477.5244,3424785.732
5936,2.25,1.7887,0.795,0,1581,0,0,343888.833,3519075.811
965,2.25,4.5631,2.028,0,1549,0,0,339388.833,3415575.811
4526,2.25,1.787,0.7942,0,1596,0,0,388888.833,3489075.811
3983,2.25,6.1381,2.7281,0,10613,0,0,330388.833,3478575.811
3775,2.25,3.8056,1.6914,2914.44,8108,0,0,342388.833,3474075.811
5434,2.25,0,0,0,1086,0,0,346888.833,3508575.811
3631,2.25,0,0,0,9440,0,0,342388.833,3471075.811
3219,2.25,6.8351,3.0378,6407.69,8964,0,0,372388.833,3462075.811
5655,2.25,0,0,0,1149,0,0,354388.833,3513075.811
3778,2.25,7.849,3.4885,0,13239,0,0,346888.833,3474075.811
2823,2.25,4.5184,2.0082,0,7820,0,0,318388.833,3454575.811
3709,2.25,10.3815,4.614,3773.21,70797,0,0,351388.833,3472575.811
3585,2.25,8.8124,3.9166,0,1642,0,0,381388.833,3469575.811
5587,2.25,0,0,0,426,0,0,360292.4352,3511447.513
3664,2.25,0,0,0,990,0,0,391708.1301,3470564.455
3339,2.25,3.3471,1.4876,0,92484,0,0,336388.833,3465075.811
3151,2.25,3.0973,1.3766,0,418,1909.67,0,378378.7429,3460566.036
2681,2.25,4.2117,1.8719,2000,34819,0,0,321388.833,3451575.811
5363,2.25,0.0822,0.0366,0,2076,0,0,348388.833,3507075.811
5304,2.25,0,0,0,661,0,0,367781.999,3505378.826
3717,2.25,0.3417,0.1519,0,27746,0,0,363271.6542,3472144.354
2903,2.25,10.5524,4.6899,0,2570,0,0,330388.833,3456075.811
4583,2.25,0.7487,0.3328,0,65608,0,0,366388.833,3490575.811
1669,2.25,5.713,2.5391,0,4541,0,0,315388.833,3430575.811
761,2.25,1.8839,0.8373,0,1349,0,0,357388.833,3411075.811
954,2.25,4.3874,1.95,0,1358,0,0,322888.833,3415575.811
5641,2.25,0.2993,0.133,0,946,0,0,333388.833,3513075.811
2238,2.25,0,0,0,170,0,0,304888.833,3442575.811
3942,2.25,0,0,0,173,0,0,376534.6391,3476462.824
2145,2.25,3.3445,1.4864,0,1410,0,0,381388.833,3439575.811
2788,2.25,8.6305,3.8358,4302.9,74917,0,0,373888.833,3453075.811
1709,2.25,4.5189,2.0084,0,6016,0,0,375388.833,3430575.811
2410,2.25,15.1331,6.7258,5057.54,62162,0,0,346888.833,3445575.811
5647,2.25,0,0,0,2264,0,0,342388.833,3513075.811
5728,2.25,0.0239,0.0106,0,22,0,0,355691.5543,3514215.056
3871,2.25,3.2649,1.4511,0,332,0,0,378211.6779,3475305.365
2864,2.25,3.8602,1.7157,0,547,74885,0,379888.833,3454575.811
3501,2.25,6.7259,2.9893,0,145636,0,0,363388.833,3468075.811
1282,2.25,0,0,0,898,0,0,382888.833,3421575.811
1209,2.25,2.2828,1.0146,0,9186,0,0,381388.833,3420075.811
2929,2.25,8.3105,3.6936,0,34948,0,0,369388.833,3456075.811
825,2.25,0,0,0,2190,0,0,345388.833,3412575.811
1143,2.25,10.9155,4.8513,0,6646,0,0,390388.833,3418575.811
2412,2.25,10.5086,4.6705,5388.28,75830,0,0,349888.833,3445575.811
5025,2.25,0,0,0,1076,0,0,381332.9871,3499120.39
1173,2.25,8.3865,3.7273,2100,7810,0,0,327388.833,3420075.811
4064,2.25,7.0393,3.1286,0,1297,0,0,343888.833,3480075.811
1816,2.25,0.7855,0.3491,0,370,0,0,319888.833,3433575.811
